DavidsM	20974	1937
ThomassM	19775	1937
GeorgesM	18430	1937
MarysF	56215	1938
BarbarasF	39279	1938
PatriciasF	27556	1938
BettysF	25504	1938
ShirleysF	23767	1938
CarolsF	19424	1938
NancysF	18948	1938
DorothysF	16348	1938
MargaretsF	15330	1938
JoansF	14302	1938
RobertsM	62268	1938
JamessM	59099	1938
JohnsM	50519	1938
WilliamsM	42422	1938
RichardsM	34380	1938
CharlessM	31138	1938
DonaldsM	26665	1938
DavidsM	22992	1938
ThomassM	21376	1938
RonaldsM	20296	1938
MarysF	54901	1939
BarbarasF	37258	1939
PatriciasF	29706	1939
BettysF	23641	1939
ShirleysF	20445	1939
CarolsF	20166	1939
NancysF	19726	1939
JudithsF	16626	1939
DorothysF	15171	1939
MargaretsF	14952	1939
RobertsM	59645	1939
JamessM	59627	1939
JohnsM	51015	1939
WilliamsM	42077	1939
RichardsM	35373	1939
CharlessM	30787	1939
DavidsM	25362	1939
DonaldsM	24056	1939
ThomassM	22128	1939
RonaldsM	19835	1939
MarysF	56203	1940
BarbarasF	36734	1940
PatriciasF	32664	1940
JudithsF	22382	1940
BettysF	22074	1940
CarolsF	21761	1940
NancysF	19732	1940
LindasF	18369	1940
ShirleysF	17878	1940
SandrasF	16150	1940
JamessM	62473	1940
RobertsM	61196	1940
JohnsM	54779	1940
WilliamsM	44768	1940
RichardsM	37415	1940
CharlessM	31684	1940
DavidsM	27687	1940
ThomassM	23987	1940
DonaldsM	23106	1940
RonaldsM	20730	1940
MarysF	58040	1941
BarbarasF	39538	1941
PatriciasF	36901	1941
CarolsF	24181	1941
LindasF	23721	1941
JudithsF	23316	1941
BettysF	20905	1941
NancysF	20881	1941
SandrasF	19498	1941
ShirleysF	16953	1941
JamessM	66736	1941
RobertsM	64233	1941
JohnsM	57515	1941
WilliamsM	47789	1941
RichardsM	39106	1941
CharlessM	32732	1941
DavidsM	30551	1941
ThomassM	26643	1941
RonaldsM	24399	1941
DonaldsM	22633	1941
MarysF	63254	1942
BarbarasF	44734	1942
PatriciasF	39456	1942
LindasF	31611	1942
CarolsF	30273	1942
SandrasF	24993	1942
JudithsF	24792	1942
NancysF	23325	1942
BettysF	21653	1942
CarolynsF	19979	1942
JamessM	77176	1942
RobertsM	71838	1942
JohnsM	66027	1942
WilliamsM	54884	1942
RichardsM	43585	1942
DavidsM	35894	1942
CharlessM	35843	1942
ThomassM	31098	1942
RonaldsM	27134	1942
DonaldsM	23951	1942
MarysF	66169	1943
BarbarasF	43429	1943
PatriciasF	39625	1943
LindasF	38439	1943
CarolsF	31682	1943
SandrasF	25988	1943
JudithsF	25209	1943
SharonsF	24713	1943
NancysF	23990	1943
BettysF	21596	1943
JamessM	80261	1943
RobertsM	74865	1943
JohnsM	68919	1943
WilliamsM	55898	1943
RichardsM	46328	1943
DavidsM	37236	1943
CharlessM	36627	1943
ThomassM	32865	1943
RonaldsM	29235	1943
MichaelsM	24743	1943
MarysF	62467	1944
BarbarasF	39197	1944
LindasF	38412	1944
PatriciasF	36877	1944
CarolsF	30456	1944
SandrasF	26023	1944
NancysF	23212	1944
JudithsF	22430	1944
SharonsF	22430	1944
BettysF	19756	1944
JamessM	76951	1944
RobertsM	70843	1944
JohnsM	66610	1944
WilliamsM	52369	1944
RichardsM	45642	1944
DavidsM	37381	1944
CharlessM	34654	1944
ThomassM	31598	1944
MichaelsM	26720	1944
RonaldsM	25511	1944
MarysF	59283	1945
LindasF	41462	1945
BarbarasF	38276	1945
PatriciasF	35839	1945
CarolsF	30387	1945
SandrasF	24701	1945
NancysF	21456	1945
SharonsF	20834	1945
JudithsF	20189	1945
SusansF	19222	1945
JamessM	74449	1945
RobertsM	69937	1945
JohnsM	66113	1945
WilliamsM	50213	1945
RichardsM	46043	1945
DavidsM	37098	1945
CharlessM	32462	1945
ThomassM	31869	1945
MichaelsM	29899	1945
RonaldsM	23663	1945
MarysF	67467	1946
LindasF	52710	1946
PatriciasF	46296	1946
BarbarasF	45122	1946
CarolsF	34284	1946
SandrasF	31692	1946
NancysF	28344	1946
SusansF	28267	1946
SharonsF	27824	1946
JudithsF	22308	1946
JamessM	87436	1946
RobertsM	84138	1946
JohnsM	79261	1946
WilliamsM	60038	1946
RichardsM	58868	1946
DavidsM	46439	1946
MichaelsM	41181	1946
ThomassM	38867	1946
CharlessM	38203	1946
RonaldsM	31855	1946
LindasF	99689	1947
MarysF	71687	1947
PatriciasF	51279	1947
BarbarasF	48792	1947
SandrasF	34775	1947
CarolsF	33539	1947
NancysF	32444	1947
SusansF	31954	1947
SharonsF	28535	1947
DonnasF	23519	1947
JamessM	94757	1947
RobertsM	91640	1947
JohnsM	88319	1947
WilliamsM	66989	1947
RichardsM	58521	1947
DavidsM	57806	1947
MichaelsM	50501	1947
ThomassM	44835	1947
CharlessM	40770	1947
LarrysM	34938	1947
LindasF	96211	1948
MarysF	68597	1948
BarbarasF	46826	1948
PatriciasF	46136	1948
SusansF	35985	1948
SandrasF	31060	1948
NancysF	29411	1948
CarolsF	28979	1948
SharonsF	26142	1948
KathleensF	23256	1948
JamessM	88584	1948
RobertsM	85475	1948
JohnsM	82829	1948
WilliamsM	61965	1948
DavidsM	56623	1948
MichaelsM	52564	1948
RichardsM	50970	1948
ThomassM	43778	1948
CharlessM	38676	1948
RonaldsM	33518	1948
LindasF	91016	1949
MarysF	66864	1949
PatriciasF	46330	1949
BarbarasF	42601	1949
SusansF	37706	1949
SandrasF	30642	1949
NancysF	29246	1949
CarolsF	26783	1949
KathleensF	26354	1949
SharonsF	25711	1949
JamessM	86857	1949
RobertsM	83872	1949
JohnsM	81161	1949
WilliamsM	61501	1949
MichaelsM	60046	1949
DavidsM	59601	1949
RichardsM	50939	1949
ThomassM	45202	1949
CharlessM	40042	1949
LarrysM	31809	1949
LindasF	80431	1950
MarysF	65481	1950
PatriciasF	47945	1950
BarbarasF	41552	1950
SusansF	38017	1950
NancysF	29616	1950
DeborahsF	29063	1950
SandrasF	28896	1950
CarolsF	26164	1950
KathleensF	25704	1950
JamessM	86224	1950
RobertsM	83559	1950
JohnsM	79424	1950
MichaelsM	65144	1950
DavidsM	60727	1950
WilliamsM	60689	1950
RichardsM	51000	1950
ThomassM	45599	1950
CharlessM	39102	1950
GarysM	33749	1950
LindasF	73978	1951
MarysF	65721	1951
PatriciasF	56442	1951
DeborahsF	42052	1951
BarbarasF	40620	1951
SusansF	40228	1951
NancysF	30347	1951
KarensF	27998	1951
SandrasF	27667	1951
KathleensF	26715	1951
JamessM	87261	1951
RobertsM	86351	1951
JohnsM	81574	1951
MichaelsM	72797	1951
DavidsM	64792	1951
WilliamsM	62782	1951
RichardsM	54549	1951
ThomassM	48284	1951
CharlessM	39397	1951
GarysM	38163	1951
LindasF	67082	1952
MarysF	65634	1952
PatriciasF	53098	1952
DeborahsF	49814	1952
SusansF	41350	1952
BarbarasF	39865	1952
NancysF	31740	1952
KarensF	28959	1952
DebrasF	26832	1952
SandrasF	26101	1952
JamessM	87063	1952
RobertsM	86604	1952
JohnsM	83138	1952
MichaelsM	79049	1952
DavidsM	71750	1952
WilliamsM	63047	1952
RichardsM	58350	1952
ThomassM	48652	1952
CharlessM	38869	1952
GarysM	38756	1952
MarysF	64379	1953
LindasF	61280	1953
DeborahsF	52201	1953
PatriciasF	51018	1953
SusansF	44297	1953
BarbarasF	38472	1953
DebrasF	36860	1953
NancysF	30618	1953
KarensF	29853	1953
PamelasF	25759	1953
RobertsM	86256	1953
JamessM	86099	1953
MichaelsM	84226	1953
JohnsM	80190	1953
DavidsM	76152	1953
WilliamsM	61840	1953
RichardsM	58403	1953
ThomassM	47005	1953
CharlessM	38434	1953
GarysM	36972	1953
MarysF	68007	1954
LindasF	55381	1954
DeborahsF	54677	1954
PatriciasF	49146	1954
SusansF	47151	1954
DebrasF	45890	1954
BarbarasF	36370	1954
KarensF	32454	1954
NancysF	30264	1954
CynthiasF	27616	1954
MichaelsM	88528	1954
RobertsM	86298	1954
JamessM	86272	1954
JohnsM	81165	1954
DavidsM	79529	1954
WilliamsM	61417	1954
RichardsM	57014	1954
ThomassM	47158	1954
GarysM	37919	1954
CharlessM	37451	1954
MarysF	63165	1955
DeborahsF	52315	1955
LindasF	51288	1955
DebrasF	50556	1955
SusansF	47402	1955
PatriciasF	46217	1955
BarbarasF	33605	1955
KarensF	33218	1955
NancysF	30017	1955
DonnasF	27943	1955
MichaelsM	88327	1955
DavidsM	86253	1955
JamessM	84155	1955
RobertsM	83703	1955
JohnsM	80054	1955
WilliamsM	59958	1955
RichardsM	53545	1955
ThomassM	45824	1955
MarksM	42222	1955
StevensM	37821	1955
MarysF	61756	1956
DebrasF	48302	1956
LindasF	48075	1956
DeborahsF	47837	1956
SusansF	46571	1956
PatriciasF	43342	1956
KarensF	40047	1956
CynthiasF	32344	1956
BarbarasF	32298	1956
DonnasF	29856	1956
MichaelsM	90656	1956
JamessM	84863	1956
RobertsM	83917	1956
DavidsM	81624	1956
JohnsM	80790	1956
WilliamsM	58957	1956
RichardsM	52906	1956
MarksM	48832	1956
ThomassM	44818	1956
StevensM	38397	1956
MarysF	61094	1957
SusansF	45948	1957
LindasF	44500	1957
DebrasF	42737	1957
KarensF	40586	1957
DeborahsF	40071	1957
CynthiasF	39326	1957
PatriciasF	39270	1957
BarbarasF	29687	1957
DonnasF	28039	1957
MichaelsM	92704	1957
JamessM	84275	1957
DavidsM	82349	1957
RobertsM	81717	1957
JohnsM	78984	1957
WilliamsM	56829	1957
MarksM	52794	1957
RichardsM	52401	1957
ThomassM	44572	1957
StevensM	36819	1957
MarysF	55857	1958
SusansF	45173	1958
LindasF	41899	1958
KarensF	38463	1958
PatriciasF	37940	1958
DebrasF	35517	1958
DeborahsF	32937	1958
CynthiasF	31003	1958
BarbarasF	27875	1958
DonnasF	26949	1958
MichaelsM	90517	1958
DavidsM	82578	1958
JamessM	78713	1958
RobertsM	77272	1958
JohnsM	75991	1958
WilliamsM	54195	1958
MarksM	52665	1958
RichardsM	49942	1958
ThomassM	42064	1958
StevensM	32946	1958
MarysF	54474	1959
SusansF	41599	1959
LindasF	40403	1959
KarensF	36776	1959
DonnasF	36465	1959
PatriciasF	35220	1959
DebrasF	31373	1959
CynthiasF	30167	1959
DeborahsF	29552	1959
LisasF	25691	1959
MichaelsM	85251	1959
DavidsM	83931	1959
JamessM	78606	1959
JohnsM	76407	1959
RobertsM	74502	1959
MarksM	56909	1959
WilliamsM	51366	1959
RichardsM	47169	1959
ThomassM	40276	1959
StevensM	33572	1959
MarysF	51475	1960
SusansF	39203	1960
LindasF	37311	1960
KarensF	36380	1960
DonnasF	34132	1960
LisasF	33702	1960
PatriciasF	32104	1960
DebrasF	26739	1960
CynthiasF	26723	1960
DeborahsF	25265	1960
DavidsM	85929	1960
MichaelsM	84180	1960
JamessM	76832	1960
JohnsM	76093	1960
RobertsM	72360	1960
MarksM	58728	1960
WilliamsM	49350	1960
RichardsM	43546	1960
ThomassM	39273	1960
StevensM	33889	1960
MarysF	47680	1961
LisasF	42702	1961
SusansF	37521	1961
LindasF	35579	1961
KarensF	34697	1961
PatriciasF	28868	1961
DonnasF	28668	1961
CynthiasF	24378	1961
SandrasF	24144	1961
DeborahsF	24093	1961
MichaelsM	86917	1961
DavidsM	84758	1961
JohnsM	79929	1961
JamessM	75924	1961
RobertsM	72901	1961
MarksM	57767	1961
WilliamsM	47994	1961
RichardsM	41117	1961
ThomassM	37551	1961
StevensM	32240	1961
LisasF	46078	1962
MarysF	43486	1962
SusansF	35743	1962
KarensF	35184	1962
LindasF	31468	1962
PatriciasF	26536	1962
DonnasF	25730	1962
CynthiasF	24021	1962
DeborahsF	22894	1962
SandrasF	22414	1962
MichaelsM	85034	1962
DavidsM	81324	1962
JohnsM	78429	1962
JamessM	72555	1962
RobertsM	70196	1962
MarksM	53504	1962
WilliamsM	44860	1962
RichardsM	39409	1962
ThomassM	36524	1962
JeffreysM	33521	1962
LisasF	56040	1963
MarysF	41550	1963
SusansF	33998	1963
KarensF	32485	1963
LindasF	27719	1963
DonnasF	25399	1963
PatriciasF	25371	1963
LorisF	23907	1963
SandrasF	21619	1963
CynthiasF	21593	1963
MichaelsM	83782	1963
JohnsM	78625	1963
DavidsM	78467	1963
JamessM	71322	1963
RobertsM	70012	1963
MarksM	49350	1963
WilliamsM	44474	1963
RichardsM	40786	1963
ThomassM	35503	1963
JeffreysM	31719	1963
LisasF	54275	1964
MarysF	40990	1964
SusansF	31515	1964
KarensF	30247	1964
PatriciasF	26088	1964
KimberlysF	24128	1964
DonnasF	23810	1964
LindasF	23633	1964
CynthiasF	20320	1964
TammysF	20041	1964
MichaelsM	82646	1964
JohnsM	82533	1964
DavidsM	75054	1964
JamessM	73037	1964
RobertsM	70003	1964
MarksM	45269	1964
WilliamsM	44240	1964
RichardsM	40097	1964
ThomassM	34451	1964
JeffreysM	30732	1964
LisasF	60269	1965
MarysF	34270	1965
KarensF	32872	1965
KimberlysF	28830	1965
SusansF	26328	1965
PatriciasF	23554	1965
DonnasF	19698	1965
LindasF	19334	1965
CynthiasF	19248	1965
AngelasF	18749	1965
MichaelsM	81021	1965
JohnsM	71541	1965
DavidsM	67852	1965
JamessM	67701	1965
RobertsM	63123	1965
WilliamsM	40127	1965
MarksM	38264	1965
RichardsM	36849	1965
ThomassM	31623	1965
JeffreysM	29587	1965
LisasF	56914	1966
KimberlysF	32234	1966
MarysF	28884	1966
MichellesF	27151	1966
KarensF	25446	1966
SusansF	23773	1966
PatriciasF	20110	1966
TammysF	18621	1966
AngelasF	18530	1966
JennifersF	18210	1966
MichaelsM	79990	1966
DavidsM	66420	1966
JamessM	65174	1966
JohnsM	65032	1966
RobertsM	59330	1966
WilliamsM	38253	1966
MarksM	34806	1966
RichardsM	34469	1966
JeffreysM	30202	1966
ThomassM	29014	1966
LisasF	52435	1967
KimberlysF	33102	1967
MichellesF	30826	1967
MarysF	25313	1967
SusansF	22263	1967
KarensF	21540	1967
AngelasF	19543	1967
TammysF	18652	1967
MelissasF	18379	1967
JennifersF	18231	1967
MichaelsM	82436	1967
DavidsM	66810	1967
JamessM	61698	1967
JohnsM	61618	1967
RobertsM	56381	1967
WilliamsM	37619	1967
MarksM	34925	1967
RichardsM	33588	1967
ChristophersM	29426	1967
BriansM	28655	1967
LisasF	49532	1968
MichellesF	33221	1968
KimberlysF	31908	1968
JennifersF	26852	1968
MelissasF	21727	1968
MarysF	21725	1968
AngelasF	20669	1968
TammysF	20056	1968
KarensF	19558	1968
SusansF	19503	1968
MichaelsM	82008	1968
DavidsM	63718	1968
JohnsM	60929	1968
JamessM	60693	1968
RobertsM	58211	1968
WilliamsM	36956	1968
MarksM	35420	1968
RichardsM	32987	1968
ChristophersM	31459	1968
BriansM	29939	1968
LisasF	45029	1969
MichellesF	34322	1969
JennifersF	33702	1969
KimberlysF	33077	1969
MelissasF	23020	1969
AmysF	21464	1969
AngelasF	21055	1969
MarysF	19851	1969
TammysF	19051	1969
LaurasF	17920	1969
MichaelsM	85203	1969
DavidsM	63700	1969
JamessM	59915	1969
JohnsM	58771	1969
RobertsM	58325	1969
WilliamsM	37629	1969
ChristophersM	35698	1969
MarksM	33394	1969
BriansM	31687	1969
RichardsM	31106	1969
JennifersF	46157	1970
LisasF	38963	1970
KimberlysF	34136	1970
MichellesF	34050	1970
AmysF	25209	1970
AngelasF	24927	1970
MelissasF	23737	1970
TammysF	19586	1970
MarysF	19203	1970
TracysF	18468	1970
MichaelsM	85302	1970
JamessM	61759	1970
DavidsM	61752	1970
JohnsM	58525	1970
RobertsM	57203	1970
ChristophersM	41772	1970
WilliamsM	38910	1970
BriansM	31930	1970
MarksM	31492	1970
RichardsM	30456	1970
JennifersF	56783	1971
MichellesF	33160	1971
LisasF	32909	1971
KimberlysF	30696	1971
AmysF	26237	1971
AngelasF	25896	1971
MelissasF	23869	1971
TammysF	17657	1971
MarysF	16697	1971
JuliesF	15326	1971
MichaelsM	77594	1971
JamessM	54621	1971
DavidsM	53118	1971
JohnsM	51518	1971
RobertsM	50654	1971
ChristophersM	48234	1971
WilliamsM	35432	1971
JasonsM	34187	1971
BriansM	32637	1971
ScottsM	30921	1971
JennifersF	63603	1972
MichellesF	29284	1972
LisasF	27549	1972
KimberlysF	26290	1972
AmysF	25873	1972
AngelasF	23556	1972
MelissasF	22503	1972
StephaniesF	16885	1972
HeathersF	16321	1972
NicolesF	15752	1972
MichaelsM	71405	1972
ChristophersM	52189	1972
JamessM	47083	1972
DavidsM	46366	1972
JohnsM	43181	1972
RobertsM	43037	1972
JasonsM	37446	1972
BriansM	36322	1972
WilliamsM	30529	1972
MatthewsM	22943	1972
JennifersF	62447	1973
AmysF	26964	1973
MichellesF	26934	1973
KimberlysF	23533	1973
LisasF	22669	1973
MelissasF	22480	1973
AngelasF	20896	1973
HeathersF	19349	1973
StephaniesF	17263	1973
RebeccasF	14870	1973
MichaelsM	67847	1973
ChristophersM	48321	1973
JasonsM	46683	1973
JamessM	42889	1973
DavidsM	41102	1973
JohnsM	39176	1973
RobertsM	38701	1973
BriansM	35715	1973
WilliamsM	28021	1973
MatthewsM	24546	1973
JennifersF	63114	1974
AmysF	29565	1974
MichellesF	25828	1974
HeathersF	23181	1974
AngelasF	22802	1974
KimberlysF	22419	1974
MelissasF	22166	1974
LisasF	19774	1974
StephaniesF	16983	1974
RebeccasF	15167	1974
MichaelsM	67578	1974
JasonsM	54776	1974
ChristophersM	48603	1974
DavidsM	41815	1974
JamessM	41354	1974
JohnsM	37638	1974
RobertsM	37031	1974
BriansM	34460	1974
MatthewsM	27224	1974
WilliamsM	26990	1974
JennifersF	58183	1975
AmysF	32251	1975
HeathersF	24299	1975
MelissasF	24165	1975
AngelasF	23360	1975
MichellesF	22665	1975
KimberlysF	20263	1975
LisasF	18134	1975
StephaniesF	15774	1975
NicolesF	14276	1975
MichaelsM	68454	1975
JasonsM	52186	1975
ChristophersM	46592	1975
JamessM	39591	1975
DavidsM	39177	1975
RobertsM	35335	1975
JohnsM	35097	1975
BriansM	30608	1975
MatthewsM	28550	1975
WilliamsM	25572	1975
JennifersF	59474	1976
AmysF	31341	1976
MelissasF	25095	1976
HeathersF	24198	1976
AngelasF	22042	1976
MichellesF	19555	1976
KimberlysF	18966	1976
JessicasF	18370	1976
LisasF	17351	1976
AmandasF	15590	1976
MichaelsM	66954	1976
JasonsM	52680	1976
ChristophersM	45210	1976
DavidsM	39294	1976
JamessM	38309	1976
JohnsM	34006	1976
RobertsM	33810	1976
BriansM	30532	1976
MatthewsM	29981	1976
DanielsM	24720	1976
JennifersF	58964	1977
MelissasF	26886	1977
AmysF	26732	1977
JessicasF	24843	1977
HeathersF	23777	1977
AngelasF	20996	1977
MichellesF	19539	1977
KimberlysF	18286	1977
AmandasF	18280	1977
KellysF	18235	1977
MichaelsM	67616	1977
JasonsM	55653	1977
ChristophersM	46749	1977
DavidsM	40543	1977
JamessM	40054	1977
JohnsM	34227	1977
RobertsM	34217	1977
BriansM	32502	1977
MatthewsM	31973	1977
JosephsM	26493	1977
JennifersF	56321	1978
MelissasF	28330	1978
JessicasF	26102	1978
AmysF	23212	1978
HeathersF	22271	1978
AmandasF	20517	1978
AngelasF	20511	1978
SarahsF	19977	1978
MichellesF	18860	1978
NicolesF	17276	1978
MichaelsM	67158	1978
JasonsM	51629	1978
ChristophersM	47259	1978
DavidsM	40704	1978
JamessM	39915	1978
MatthewsM	34310	1978
JohnsM	34037	1978
RobertsM	33396	1978
BriansM	29451	1978
JosephsM	26671	1978
JennifersF	56717	1979
MelissasF	34052	1979
AmandasF	31928	1979
JessicasF	27776	1979
AmysF	21615	1979
SarahsF	21018	1979
HeathersF	20839	1979
AngelasF	20256	1979
NicolesF	19511	1979
MichellesF	19269	1979
MichaelsM	67739	1979
ChristophersM	50677	1979
JasonsM	50408	1979
DavidsM	42078	1979
JamessM	39371	1979
MatthewsM	35657	1979
JohnsM	35434	1979
RobertsM	34026	1979
JoshuasM	31137	1979
BriansM	28670	1979
JennifersF	58375	1980
AmandasF	35821	1980
JessicasF	33921	1980
MelissasF	31636	1980
SarahsF	25755	1980
HeathersF	19975	1980
NicolesF	19920	1980
AmysF	19835	1980
ElizabethsF	19528	1980
MichellesF	19123	1980
MichaelsM	68696	1980
ChristophersM	49092	1980
JasonsM	48171	1980
DavidsM	41925	1980
JamessM	39325	1980
MatthewsM	37855	1980
JoshuasM	36060	1980
JohnsM	35279	1980
RobertsM	34280	1980
JosephsM	30203	1980
JennifersF	57049	1981
JessicasF	42533	1981
AmandasF	34373	1981
SarahsF	28173	1981
MelissasF	28000	1981
AmysF	20343	1981
NicolesF	20312	1981
StephaniesF	20209	1981
ElizabethsF	20173	1981
HeathersF	17947	1981
MichaelsM	68763	1981
ChristophersM	50235	1981
MatthewsM	43333	1981
JasonsM	41931	1981
DavidsM	40668	1981
JoshuasM	39054	1981
JamessM	38313	1981
JohnsM	34887	1981
RobertsM	34406	1981
DanielsM	30994	1981
JennifersF	57117	1982
JessicasF	45451	1982
AmandasF	34214	1982
SarahsF	28484	1982
MelissasF	25867	1982
NicolesF	21707	1982
StephaniesF	20857	1982
ElizabethsF	20514	1982
CrystalsF	19104	1982
AmysF	18803	1982
MichaelsM	68235	1982
ChristophersM	59231	1982
MatthewsM	46066	1982
JasonsM	40632	1982
DavidsM	40459	1982
JamessM	38875	1982
JoshuasM	38028	1982
JohnsM	34705	1982
RobertsM	34425	1982
DanielsM	32653	1982
JennifersF	54346	1983
JessicasF	45282	1983
AmandasF	33754	1983
AshleysF	33293	1983
SarahsF	27229	1983
MelissasF	23473	1983
NicolesF	22399	1983
StephaniesF	22330	1983
HeathersF	20746	1983
ElizabethsF	19842	1983
MichaelsM	68000	1983
ChristophersM	59349	1983
MatthewsM	50217	1983
DavidsM	39199	1983
JoshuasM	36707	1983
JamessM	36354	1983
JasonsM	35115	1983
DanielsM	34750	1983
JohnsM	33153	1983
RobertsM	32746	1983
JennifersF	50559	1984
JessicasF	45855	1984
AshleysF	38772	1984
AmandasF	33908	1984
SarahsF	25884	1984
StephaniesF	23021	1984
NicolesF	22265	1984
MelissasF	21891	1984
HeathersF	21492	1984
ElizabethsF	20364	1984
MichaelsM	67741	1984
ChristophersM	60029	1984
MatthewsM	49776	1984
JoshuasM	40262	1984
DavidsM	38486	1984
DanielsM	36533	1984
JamessM	35857	1984
JohnsM	32617	1984
RobertsM	31773	1984
JosephsM	30515	1984
JessicasF	48347	1985
AshleysF	47007	1985
JennifersF	42651	1985
AmandasF	39052	1985
SarahsF	24882	1985
StephaniesF	23239	1985
NicolesF	22967	1985
HeathersF	21153	1985
ElizabethsF	20541	1985
MegansF	20013	1985
MichaelsM	64912	1985
ChristophersM	59609	1985
MatthewsM	47079	1985
JoshuasM	42195	1985
DanielsM	38542	1985
DavidsM	38521	1985
JamessM	35861	1985
RobertsM	32090	1985
JohnsM	31500	1985
JosephsM	30212	1985
JessicasF	52677	1986
AshleysF	49676	1986
AmandasF	40529	1986
JennifersF	36185	1986
SarahsF	28155	1986
StephaniesF	22647	1986
NicolesF	21285	1986
BrittanysF	20311	1986
HeathersF	19792	1986
ElizabethsF	19072	1986
MichaelsM	64208	1986
ChristophersM	56691	1986
MatthewsM	46925	1986
JoshuasM	37542	1986
DavidsM	37147	1986
DanielsM	36574	1986
JamessM	34040	1986
AndrewsM	33856	1986
RobertsM	31349	1986
JohnsM	30207	1986
JessicasF	55994	1987
AshleysF	54854	1987
AmandasF	41786	1987
JennifersF	32703	1987
SarahsF	27890	1987
StephaniesF	22398	1987
BrittanysF	22231	1987
NicolesF	20286	1987
HeathersF	18979	1987
ElizabethsF	18607	1987
MichaelsM	63655	1987
ChristophersM	54493	1987
MatthewsM	46481	1987
JoshuasM	40000	1987
DavidsM	36786	1987
AndrewsM	36206	1987
DanielsM	35865	1987
JamessM	32643	1987
JustinsM	31492	1987
RobertsM	30229	1987
JessicasF	51543	1988
AshleysF	49963	1988
AmandasF	39457	1988
SarahsF	28368	1988
JennifersF	27889	1988
BrittanysF	26815	1988
StephaniesF	22838	1988
SamanthasF	20699	1988
NicolesF	20311	1988
ElizabethsF	20038	1988
MichaelsM	64143	1988
ChristophersM	52997	1988
MatthewsM	45870	1988
JoshuasM	42651	1988
AndrewsM	35741	1988
DavidsM	35314	1988
JustinsM	35042	1988
DanielsM	34700	1988
JamessM	32510	1988
RobertsM	30317	1988
JessicasF	47884	1989
AshleysF	47589	1989
BrittanysF	37788	1989
AmandasF	36827	1989
SarahsF	27793	1989
SamanthasF	24792	1989
JennifersF	23997	1989
StephaniesF	22768	1989
LaurensF	21063	1989
ElizabethsF	20295	1989
MichaelsM	65389	1989
ChristophersM	53178	1989
MatthewsM	45374	1989
JoshuasM	44091	1989
DavidsM	35218	1989
DanielsM	35001	1989
AndrewsM	34811	1989
JustinsM	32843	1989
JamessM	32703	1989
RobertsM	30065	1989
JessicasF	46475	1990
AshleysF	45560	1990
BrittanysF	36537	1990
AmandasF	34408	1990
SamanthasF	25867	1990
SarahsF	25817	1990
StephaniesF	24860	1990
JennifersF	22228	1990
ElizabethsF	20744	1990
LaurensF	20506	1990
MichaelsM	65290	1990
ChristophersM	52336	1990
MatthewsM	44804	1990
JoshuasM	43219	1990
DanielsM	33818	1990
DavidsM	33743	1990
AndrewsM	33657	1990
JamessM	32349	1990
JustinsM	30641	1990
JosephsM	30128	1990
AshleysF	43478	1991
JessicasF	43398	1991
BrittanysF	29089	1991
AmandasF	28893	1991
SamanthasF	25645	1991
SarahsF	25225	1991
StephaniesF	22774	1991
JennifersF	20673	1991
ElizabethsF	20392	1991
EmilysF	20308	1991
MichaelsM	60785	1991
ChristophersM	47104	1991
MatthewsM	41640	1991
JoshuasM	41218	1991
AndrewsM	31532	1991
DanielsM	30917	1991
JamessM	30507	1991
DavidsM	30414	1991
JosephsM	29834	1991
JohnsM	27800	1991
AshleysF	38453	1992
JessicasF	38356	1992
AmandasF	25033	1992
BrittanysF	24977	1992
SarahsF	24635	1992
SamanthasF	24409	1992
EmilysF	21832	1992
StephaniesF	19672	1992
ElizabethsF	19032	1992
MegansF	17842	1992
MichaelsM	54392	1992
ChristophersM	42460	1992
MatthewsM	37734	1992
JoshuasM	36215	1992
AndrewsM	30535	1992
BrandonsM	29622	1992
DanielsM	29148	1992
TylersM	28794	1992
JamessM	28503	1992
DavidsM	28411	1992
JessicasF	34987	1993
AshleysF	34850	1993
SarahsF	24252	1993
SamanthasF	23668	1993
EmilysF	23595	1993
BrittanysF	21724	1993
TaylorsF	21267	1993
AmandasF	20811	1993
ElizabethsF	17557	1993
StephaniesF	17183	1993
MichaelsM	49549	1993
ChristophersM	38227	1993
MatthewsM	35770	1993
JoshuasM	33581	1993
TylersM	29796	1993
BrandonsM	28731	1993
DanielsM	28685	1993
NicholassM	28107	1993
JacobsM	27484	1993
AndrewsM	27319	1993
JessicasF	32117	1994
AshleysF	30278	1994
EmilysF	24149	1994
SamanthasF	22820	1994
SarahsF	22291	1994
TaylorsF	20733	1994
BrittanysF	18901	1994
AmandasF	18718	1994
ElizabethsF	16782	1994
MegansF	16580	1994
MichaelsM	44469	1994
ChristophersM	34800	1994
MatthewsM	33648	1994
JoshuasM	31372	1994
TylersM	30477	1994
BrandonsM	29487	1994
JacobsM	29412	1994
DanielsM	28060	1994
NicholassM	27762	1994
AndrewsM	26009	1994
JessicasF	27938	1995
AshleysF	26602	1995
EmilysF	24380	1995
SamanthasF	21644	1995
SarahsF	21383	1995
TaylorsF	20425	1995
HannahsF	17010	1995
BrittanysF	16476	1995
AmandasF	16351	1995
ElizabethsF	16185	1995
MichaelsM	41402	1995
MatthewsM	32875	1995
ChristophersM	32674	1995
JacobsM	31129	1995
JoshuasM	30718	1995
NicholassM	29156	1995
